user_encoded,course_encoded,rating
24430,401,4.4
7135,766,3.4
37211,554,5.0
14051,660,2.9
23292,856,3.5
12025,920,4.7
30714,242,4.3
20198,1039,2.9
25979,456,2.1
1374,180,4.1
2526,925,4.2
38854,826,3.2
5117,415,4.6
9817,1038,1.2
41478,221,3.6
4021,38,4.6
41162,926,3.5
38066,1199,3.8
9612,380,4.4
7783,853,4.2
19897,553,4.2
8894,755,3.5
12351,260,4.6
32600,712,4.6
20464,395,5.0
22779,22,4.9
33332,19,3.9
39000,986,4.3
8540,900,3.2
8727,841,4.4
25716,420,3.7
34161,919,4.7
42658,1062,3.7
14587,576,4.4
26194,1108,3.0
22726,1117,3.8
11515,97,4.8
859,756,3.6
33761,469,2.8
28182,1035,3.9
24091,496,5.0
9767,28,4.4
22962,895,4.0
12920,722,5.0
6036,9,4.3
35755,1180,5.0
13813,16,5.0
15562,1079,3.9
14715,121,4.7
33115,540,4.3
4528,368,5.0
34830,737,5.0
20156,142,4.2
28631,1021,5.0
8963,946,2.7
21776,917,5.0
31459,808,4.5
4553,1086,2.5
21774,321,2.8
13366,400,2.8
39041,370,3.9
22153,1157,4.2
21932,733,3.7
28598,554,4.2
27915,288,4.2
28156,1183,4.2
12096,1195,4.2
19658,182,3.5
41550,850,4.1
4453,304,3.6
6129,34,3.5
12659,7,4.4
27027,386,3.1
14125,358,3.0
18913,316,2.9
32573,271,3.9
42614,701,3.4
1109,419,4.3
19417,190,4.2
34361,494,4.6
42547,1181,3.5
16076,224,3.4
8386,739,3.9
10818,916,2.9
36945,309,4.7
33769,904,3.3
18800,851,5.0
35390,292,4.4
6865,162,3.5
13226,794,5.0
26067,625,3.8
35,366,4.3
33512,350,3.9
27958,592,4.2
33040,382,4.4
41929,451,4.8
24424,494,3.5
37713,1168,4.3
28764,573,4.9
54,254,5.0
2255,14,4.5
26506,435,3.6
12791,267,5.0
13440,796,3.2
23557,253,3.2
6277,173,4.6
18484,548,4.2
39282,852,3.6
21341,41,5.0
36736,793,4.9
2290,862,3.6
41985,1160,4.1
37885,358,3.9
19744,570,2.9
16854,124,4.7
22233,751,3.7
37854,1003,5.0
1780,194,3.4
32476,67,4.0
28041,616,2.7
34814,143,3.9
22334,213,3.2
18257,1003,3.6
20093,697,5.0
2206,1039,5.0
13462,25,4.2
26202,394,3.2
17437,395,3.5
21715,1181,5.0
12361,280,4.1
26423,848,4.1
20334,979,3.7
8955,868,3.7
37971,1085,4.0
29161,1040,4.8
15603,1106,4.5
35898,283,4.7
13440,7,5.0
21033,876,3.6
12949,116,4.1
22147,941,4.6
42256,597,3.8
22698,1194,3.2
27467,192,4.2
22757,422,3.2
18355,359,4.2
28218,232,4.0
950,212,4.5
15252,1181,5.0
39505,957,2.7
36627,1063,4.6
3125,672,4.3
18558,244,3.9
22439,845,3.5
18243,260,2.6
41259,787,4.1
12831,979,3.5
7871,601,3.7
19940,264,4.2
15762,803,5.0
2395,998,4.0
20879,550,5.0
42479,27,4.2
23553,712,4.4
5265,388,1.9
2350,404,4.3
43011,778,1.5
37124,1031,2.4
29531,655,5.0
21215,73,4.1
31605,775,4.4
11644,1022,4.8
1769,1157,4.5
26022,469,4.4
25968,961,4.5
4841,201,3.2
6867,145,3.4
9443,1041,3.6
24248,35,4.7
18488,319,3.5
13217,713,3.7
5378,1134,4.2
28228,527,4.0
8230,493,3.7
41018,1190,4.4
35538,34,3.8
4238,802,3.8
33931,182,3.5
18434,324,3.9
24214,98,4.3
19745,741,4.3
5239,523,5.0
19054,914,4.8
6891,212,4.1
13197,706,4.4
14192,312,4.5
35833,460,4.0
10600,1097,3.9
13047,242,4.1
15809,81,3.9
34105,1063,3.2
27376,157,4.7
32870,447,3.1
5995,628,5.0
5736,640,4.7
10697,203,3.7
441,712,3.0
35779,668,4.7
30458,188,4.9
1625,1156,5.0
22117,369,4.6
41772,877,2.5
14184,841,4.1
32603,1066,4.5
4045,957,5.0
38292,736,4.3
33635,5,5.0
35112,833,3.9
13446,435,3.0
14831,343,4.2
21509,1043,3.1
5268,500,2.9
36890,464,2.0
5735,151,4.0
1062,448,3.2
12991,919,3.7
26924,297,3.6
27648,917,4.2
4845,525,4.5
29634,668,3.0
32384,784,4.4
38248,573,4.9
3845,1090,4.4
19028,1124,4.2
23893,648,4.2
21349,22,4.3
10108,469,4.1
40336,442,3.3
26854,451,3.3
34556,1171,2.2
39734,997,4.2
27730,886,4.7
4692,124,3.9
10104,505,4.1
4653,286,4.0
29753,1115,3.8
15511,1099,4.5
19229,455,3.3
15385,858,4.3
3608,925,3.5
32708,368,4.1
973,961,4.5
12131,187,5.0
17268,50,5.0
38645,799,3.9
1817,706,3.8
574,859,2.9
13577,1166,3.9
16564,219,4.7
26897,948,3.3
19533,768,4.8
17170,845,3.5
36768,143,5.0
15476,953,3.0
35305,275,1.8
19716,380,1.6
18762,168,4.6
3298,189,3.0
39991,720,5.0
33790,190,2.6
38602,241,4.7
14214,259,3.9
30333,530,4.1
22600,544,2.2
17874,73,5.0
27906,403,3.8
6710,525,4.1
6250,328,4.3
11011,433,4.0
35916,424,4.0
17578,834,5.0
34731,281,3.7
12817,1062,4.2
35654,143,3.2
32559,1124,2.5
42181,476,3.8
13541,241,3.9
21660,1029,2.9
36428,386,4.4
26879,1153,3.7
28714,73,3.8
15500,627,5.0
18074,832,3.8
41045,668,3.8
6145,1166,3.9
39718,202,4.8
14001,1003,4.4
30038,1073,2.9
18660,178,2.9
28520,861,3.0
42532,951,4.6
12218,439,3.0
8645,491,3.0
5080,564,2.5
2951,653,4.0
35536,1091,2.9
33437,1135,4.8
10677,800,3.6
25271,359,3.8
30033,121,4.5
27278,1160,5.0
22643,421,2.7
31986,455,4.1
20699,467,5.0
33998,1030,5.0
27968,188,4.5
12080,13,4.6
30196,714,4.3
15034,299,3.7
26489,24,3.4
38456,85,3.0
21338,440,4.9
4879,396,4.1
7714,450,5.0
16785,416,4.7
13602,469,3.2
13694,1190,3.1
25069,1055,4.5
37895,925,2.8
1948,460,4.1
1374,1066,4.2
16872,346,4.6
41881,595,4.4
43026,106,4.3
24247,776,4.2
3142,865,4.6
14070,232,4.4
5050,35,5.0
4710,367,5.0
27508,413,5.0
3674,70,5.0
41898,332,5.0
21198,486,3.7
31348,1126,4.9
41698,464,4.6
306,1090,2.1
42498,418,4.6
28406,1153,2.6
1524,157,3.0
24588,879,4.7
7249,217,4.1
5651,998,4.6
15047,229,4.1
26605,1187,4.7
9368,25,4.0
24848,544,4.8
41564,1135,5.0
1058,1127,5.0
30074,52,4.4
24963,581,2.9
15541,449,5.0
19586,489,4.6
23499,777,4.0
30044,217,4.8
15629,1006,3.2
14969,974,4.8
2811,613,4.0
7363,1078,4.4
40857,1024,4.5
38513,118,3.5
29195,574,4.9
42707,506,3.4
24275,409,2.7
3645,1183,3.2
23153,625,4.4
35546,1162,4.6
34701,662,3.1
11531,1060,4.8
41462,763,4.9
42225,949,2.7
7521,221,4.8
36016,565,4.3
29247,247,4.6
10508,755,3.4
2871,1141,3.6
32880,35,4.9
30902,395,4.8
6350,407,2.9
41005,1195,4.1
12896,1147,3.6
25177,347,4.5
16370,646,4.1
40630,1030,4.9
13480,955,4.2
1483,131,4.0
21048,1095,5.0
15043,124,3.3
33848,114,4.4
6134,806,5.0
30870,370,2.9
41688,586,4.5
10858,336,3.3
28328,1186,4.2
29433,13,3.1
13490,718,3.5
21947,1038,4.0
8694,862,4.3
6970,145,4.1
31301,863,5.0
16321,490,3.4
38375,920,5.0
39762,912,4.3
41446,1096,3.7
6162,826,5.0
17221,86,4.9
15201,550,4.7
9587,1048,5.0
42858,424,4.0
24557,801,3.5
4274,557,2.6
29038,524,3.7
15786,828,4.0
11516,284,3.3
26718,833,4.5
15917,237,5.0
28233,1176,3.7
2086,363,4.4
26525,835,3.1
18329,1176,4.7
42324,962,3.8
7535,204,4.4
11596,1081,4.6
38791,577,3.5
42967,44,3.6
5596,151,4.7
18270,598,3.7
12736,1073,3.8
19327,1150,3.9
24009,1106,4.4
17001,862,4.5
25528,875,4.0
22978,1032,3.7
38110,351,4.8
42005,861,4.4
13619,199,3.9
32928,1109,4.4
38211,503,3.4
17707,56,3.1
40922,817,3.4
42120,439,5.0
30513,602,2.8
12694,861,4.6
30800,1114,4.3
28392,1169,3.9
30396,558,3.7
23247,928,3.3
27567,818,5.0
11090,46,2.8
19765,859,3.3
7042,400,4.0
39866,350,3.0
35194,397,3.4
39424,26,4.2
10207,865,3.7
7401,23,3.5
11576,133,3.4
30166,1175,2.8
19999,673,3.6
8965,1145,3.2
19499,805,3.3
38348,958,5.0
37983,764,4.4
11062,188,4.2
15143,79,3.3
42549,322,3.4
25551,487,3.8
31079,844,5.0
36283,297,3.3
19308,275,4.4
8797,334,4.2
8839,513,4.3
29005,322,4.5
20911,330,5.0
7618,238,4.1
43106,1009,3.2
22225,1000,4.6
42359,1118,4.5
8902,868,5.0
15492,490,3.8
33673,1194,2.8
33844,366,2.6
1696,322,3.0
21542,1099,4.4
12617,39,4.3
42416,193,4.2
9716,991,3.9
27460,573,2.8
34942,1030,4.9
6794,1147,4.9
39828,391,2.6
39495,325,3.3
21075,482,5.0
37256,654,4.9
26971,555,2.2
38176,873,3.9
5939,804,2.9
42283,350,4.6
3261,1141,3.3
30494,904,4.2
36940,266,4.5
37104,479,5.0
6069,943,3.4
33577,338,3.1
36933,839,2.6
38706,702,3.5
35625,424,4.3
25427,395,3.2
23852,985,4.5
33710,190,3.1
6125,346,4.5
26916,808,4.5
26380,384,4.5
11271,703,3.5
16113,961,4.8
27825,622,4.4
31261,763,4.8
13918,488,5.0
21588,1076,4.7
2412,1154,3.0
13794,661,4.1
30502,71,3.7
17274,337,4.1
39866,417,3.1
18066,63,5.0
14043,557,3.7
1405,1087,3.8
20544,17,3.7
18227,383,5.0
18865,1186,5.0
19,26,4.7
28938,60,3.3
43029,57,4.9
42548,44,4.6
8142,1189,3.7
29357,247,4.2
8456,374,4.2
28335,1194,3.4
36812,265,3.6
31558,709,4.8
32867,651,4.9
32684,459,3.0
19790,268,4.7
29781,109,4.6
2138,565,3.2
14380,895,4.1
22177,199,4.1
25446,887,3.8
12144,25,4.1
31293,508,4.1
29427,625,2.9
11339,931,5.0
26302,262,5.0
12419,476,4.2
20186,5,3.6
40799,517,3.7
14818,881,4.9
40313,631,4.5
41727,316,2.8
38265,1151,5.0
22733,907,2.7
26832,388,3.2
2730,295,4.5
28034,475,5.0
4117,321,3.1
17427,218,4.9
37534,831,5.0
4612,273,3.7
28812,894,3.8
21618,46,3.7
31514,391,5.0
117,712,3.7
39186,993,3.5
29964,1051,3.1
41929,911,4.0
23874,643,4.2
10634,587,3.1
31501,586,3.0
9459,5,2.9
32538,776,4.2
36465,1189,1.9
7605,244,4.4
40547,325,4.7
28982,124,3.8
25515,424,4.0
637,999,3.3
25476,880,4.5
40327,926,4.0
1114,486,3.4
299,925,4.9
28485,122,4.6
36637,163,3.9
40216,244,3.7
42148,741,4.7
16795,856,3.4
28725,892,5.0
21212,253,4.6
36394,365,3.5
38275,1179,3.6
1177,643,4.5
6095,1193,4.4
22115,961,3.0
36874,723,3.6
16306,412,5.0
6532,415,3.3
8175,634,2.9
42818,232,4.5
6747,945,5.0
9629,271,2.8
16146,85,4.4
26258,1111,3.3
37246,930,3.9
20263,324,3.2
19785,1030,3.6
26652,829,5.0
9422,1003,3.4
26582,211,3.8
17629,787,2.7
16207,1008,3.8
4508,1119,4.3
40125,181,4.7
19337,457,3.2
7701,1046,4.6
20030,233,4.9
38921,982,4.8
15013,898,5.0
34452,144,4.0
31588,541,3.8
30816,256,4.1
30911,824,2.9
36011,993,3.8
18169,75,4.4
23999,210,4.3
39261,740,3.7
30732,1153,4.3
16524,443,5.0
5574,219,4.7
40904,65,5.0
19671,1103,5.0
29813,805,4.1
9553,693,3.3
38703,1147,2.9
24901,148,3.6
14734,917,3.9
25038,463,3.7
2495,715,3.4
20390,1153,3.8
31589,73,5.0
2806,163,3.8
4028,155,5.0
20090,1077,3.9
34702,671,4.0
24769,10,4.1
15149,758,4.9
30999,331,5.0
5105,115,3.3
19265,702,3.9
15274,940,5.0
37034,343,4.4
8398,924,4.1
13814,385,3.9
7895,745,2.9
35165,369,3.5
1772,406,5.0
27229,1091,3.4
22910,263,1.7
30070,73,3.4
25797,1096,4.6
15829,241,3.2
604,932,3.4
31837,702,3.4
30154,484,1.9
38651,598,2.8
42838,616,4.4
2604,460,5.0
28803,1063,4.5
9568,574,4.5
25766,430,4.3
23762,445,4.1
35892,340,4.8
15429,155,3.3
21203,441,3.4
10919,1119,3.7
20075,403,3.7
21101,735,3.9
28601,727,3.8
10306,285,3.4
6119,1165,3.6
41283,1046,2.4
15410,49,4.4
5037,701,5.0
12965,455,3.5
29618,495,4.6
22829,870,4.0
26141,524,2.9
7833,473,4.3
35667,1050,3.7
24909,566,3.5
37213,661,4.9
33459,289,5.0
8603,751,3.6
1011,433,4.8
30557,327,5.0
13827,883,4.6
8421,71,4.0
19644,174,4.4
37094,403,4.7
8582,1138,4.9
26695,868,4.7
32540,749,5.0
7899,607,3.1
33391,274,4.7
15191,153,4.3
20548,188,3.8
19702,527,5.0
29326,421,3.4
3416,1124,2.4
11140,1120,2.5
8265,475,4.2
39304,894,3.2
29474,751,5.0
36445,860,4.4
8722,742,3.7
18296,1169,2.7
24961,805,3.1
38498,608,4.1
5674,288,3.7
40415,1106,4.6
26484,199,3.8
15025,786,2.8
24024,286,4.9
32807,1004,4.0
39042,797,3.1
24804,886,5.0
25153,888,2.9
19517,643,3.4
5727,565,3.1
18242,722,4.7
5188,816,3.6
18586,818,3.8
42029,748,3.5
20834,974,3.3
1763,363,3.7
27443,172,3.6
25393,1043,5.0
10491,751,5.0
36973,962,4.8
27588,116,4.6
18384,588,3.7
40208,784,4.7
2659,529,3.9
11597,848,2.9
34729,481,5.0
1395,1039,3.6
15495,148,3.2
27093,1070,3.7
20687,618,3.7
24380,242,5.0
15816,1141,4.2
18512,574,3.0
31216,1159,4.5
9697,246,3.6
31895,10,4.2
22153,974,4.1
8284,1126,4.2
18096,887,2.3
5281,749,2.8
2615,538,2.7
35335,616,3.0
31572,824,2.6
33812,643,3.4
24638,646,4.1
14114,499,4.2
13722,26,2.7
30131,1186,3.4
16942,79,3.1
27910,402,4.4
9768,51,4.5
32717,712,4.5
25517,268,5.0
8131,626,2.7
28981,269,3.5
25758,463,4.0
39813,502,1.3
13120,1015,2.6
20910,560,4.7
6504,748,3.4
35493,269,3.4
18339,1160,3.0
24211,859,4.3
31645,35,3.8
2876,10,3.7
3713,734,4.2
9899,515,4.6
6358,868,5.0
2091,346,3.7
18734,253,4.8
28724,63,3.2
11959,754,4.9
21944,286,5.0
40001,531,5.0
17588,455,3.7
7574,790,4.1
19948,76,3.3
30199,714,3.9
15281,1009,3.5
4326,956,3.3
27394,18,4.6
7454,112,4.3
18985,1040,5.0
27745,657,2.9
28328,292,4.2
22979,518,3.1
9247,863,4.6
16203,981,3.0
15930,756,4.6
42434,979,2.9
15173,1159,3.8
40986,445,3.4
3380,379,5.0
9836,678,5.0
27169,886,4.6
26656,715,4.9
7037,985,5.0
23704,132,5.0
673,1022,4.1
17076,857,5.0
42083,824,3.5
30446,353,5.0
26967,733,3.1
17680,55,4.5
39091,1028,3.7
2081,788,2.7
6718,212,2.8
39579,827,4.4
41140,775,5.0
11395,428,4.5
18718,834,2.6
19002,802,3.9
1702,1140,2.5
6774,1063,3.1
36335,14,3.7
29172,1090,4.8
21292,685,4.0
19143,1143,3.3
26430,1006,3.3
32784,240,4.1
26688,304,2.3
37835,893,4.0
9199,544,3.7
41465,1060,4.4
26025,175,3.7
29789,709,3.5
39396,1195,4.1
22793,352,4.3
36073,962,4.1
8903,116,3.4
8217,160,4.3
8145,538,3.8
29894,171,3.3
24703,527,2.3
5131,225,5.0
12504,1113,4.0
16416,766,4.8
21615,355,4.3
30624,751,4.5
6595,1045,2.6
22735,968,3.2
211,95,4.8
17212,1073,3.8
40338,1030,3.8
8037,670,3.7
36756,496,4.6
8903,998,2.3
40069,211,3.6
10036,1032,3.9
24485,726,3.3
38912,439,5.0
35163,50,5.0
34528,781,4.2
33395,27,3.9
39603,919,4.8
14349,859,4.0
23515,800,3.8
10615,389,4.3
32071,1024,4.3
25331,164,4.3
20332,217,4.7
2443,831,3.9
43128,322,3.9
12865,972,3.2
28847,357,3.4
7243,185,3.9
8252,495,2.5
21046,830,4.2
19950,738,4.9
30197,1060,4.6
24948,982,4.2
17610,516,4.2
40779,950,5.0
25047,197,5.0
2639,1135,2.8
12279,868,2.7
34583,185,2.5
14172,170,4.5
28796,1014,4.4
9463,113,4.0
37805,331,5.0
37682,730,4.1
36995,244,4.3
4013,927,4.4
20892,622,4.2
37355,868,4.5
366,826,4.8
41369,132,4.0
18360,458,5.0
30444,710,4.5
33185,832,3.2
13140,596,4.9
18891,680,4.6
35592,577,3.4
27404,781,2.3
19075,828,4.2
35480,889,3.5
17238,73,3.7
39261,121,4.3
22556,193,5.0
39861,341,2.9
40615,643,5.0
21888,172,4.3
22696,139,5.0
5879,185,3.7
4084,1028,4.2
21210,949,4.0
17435,89,3.1
38680,184,5.0
35879,862,5.0
21576,55,3.2
4333,1156,4.2
842,28,3.5
12337,1147,5.0
13931,418,4.7
9652,1195,4.7
14592,329,3.9
19930,67,2.8
20465,1067,3.9
14947,1033,4.5
23681,263,4.4
15855,537,4.0
13253,742,5.0
37614,1062,3.4
8694,187,3.6
2872,536,2.4
36784,913,3.9
35356,26,2.8
42179,130,3.3
3106,287,3.5
33069,386,3.6
1047,807,3.3
34497,1084,3.5
7880,1173,4.2
39780,967,4.3
32658,1187,4.4
11773,337,4.2
38588,1142,2.5
25134,39,4.6
4116,975,4.0
20081,532,5.0
37950,903,5.0
31204,163,5.0
8057,681,3.5
28283,554,3.3
33917,51,3.1
11162,655,3.5
13797,215,4.0
12608,1189,3.2
17457,563,4.6
18365,504,4.4
39633,349,3.3
4337,103,4.8
3666,525,3.8
32508,442,3.9
35918,515,4.8
7756,349,2.3
22369,746,4.1
7155,190,4.7
40657,170,3.8
10880,438,5.0
15789,745,2.6
21722,1135,4.6
31052,5,4.1
31987,985,3.9
27143,1056,4.6
9458,866,4.5
23129,1111,4.9
40955,557,4.9
29403,44,5.0
7931,950,4.7
18839,25,4.8
17714,964,4.3
10730,524,2.9
33034,1078,3.9
13120,878,3.5
7481,234,3.7
39324,234,4.8
23724,540,5.0
25546,817,3.5
36868,475,4.6
18273,619,4.0
35414,1093,5.0
7674,425,4.2
333,742,4.5
27203,736,5.0
20600,342,2.5
17963,63,4.3
23420,72,3.8
17498,602,3.9
25433,55,3.6
32674,787,4.8
26596,641,3.9
42719,167,4.1
17271,862,3.6
47,868,5.0
5674,792,3.6
34772,397,4.6
13077,357,3.6
43015,709,4.0
11301,479,4.4
32429,161,4.8
31691,679,4.3
10022,720,4.9
36341,418,3.9
33303,349,5.0
18688,250,3.8
1263,1104,3.4
35288,740,3.3
30961,232,3.3
21153,932,5.0
22730,615,5.0
39294,26,3.0
9413,1017,4.0
41625,67,3.2
6945,659,4.4
10414,265,4.3
28205,396,4.4
39916,1186,2.8
7032,91,4.0
11046,814,4.1
18291,488,3.2
17649,487,2.5
30287,660,3.9
27173,623,5.0
6987,198,3.9
40900,55,3.0
5478,914,2.7
12390,19,3.8
31963,93,4.8
24935,258,3.5
8856,715,3.6
8031,1036,3.7
535,479,3.8
39426,855,4.6
10683,900,4.5
36257,157,4.4
25426,1151,3.1
36546,1015,3.4
41772,498,3.4
2001,340,3.3
14017,865,3.7
6981,487,3.3
20568,414,3.4
19983,833,2.4
37220,1187,4.9
11487,769,4.3
14463,700,2.9
2965,690,4.2
22195,389,2.9
5853,146,2.1
42594,295,4.4
30746,61,5.0
31699,742,5.0
2224,75,5.0
4758,1042,3.6
16961,782,4.2
25423,636,4.5
27200,1111,3.8
14400,475,3.6
13736,738,4.0
33267,125,5.0
26310,1039,4.8
825,1153,3.4
34898,379,4.1
3032,563,4.9
20255,737,4.5
8595,409,3.3
30601,49,4.1
21325,352,4.5
11620,862,3.6
180,489,3.4
23748,485,4.6
10719,278,4.3
22777,108,3.3
22615,1037,5.0
4911,730,3.2
33649,310,3.5
16854,250,4.8
26097,485,4.3
34165,157,5.0
33549,983,5.0
42654,955,3.7
18629,1022,3.3
11544,594,3.5
14228,149,3.9
36070,445,4.4
7818,765,3.9
40619,1092,3.8
23780,465,5.0
21406,784,4.1
36097,301,4.1
29911,400,4.6
22887,1126,2.4
13276,1033,4.3
24037,665,4.5
16148,1053,5.0
38935,1030,4.3
29683,564,3.4
6247,510,3.0
39043,630,3.5
10808,187,4.6
1851,565,3.8
7548,47,4.3
41942,1140,3.3
9679,316,5.0
15352,449,3.3
5090,403,3.2
1046,1130,2.9
23440,123,3.6
29648,117,3.4
7786,175,3.6
42347,1003,5.0
3065,1088,3.6
31570,176,4.5
9615,408,4.7
16914,55,3.8
34801,799,4.7
15511,433,3.5
12904,1109,5.0
30530,628,4.5
30421,771,2.7
21508,203,3.3
26548,1053,2.7
38770,971,3.0
10166,192,4.3
21163,1186,3.4
30159,878,4.2
38934,112,4.7
40742,231,3.2
15117,413,4.4
39526,892,2.4
25992,606,3.5
9232,179,2.0
18852,149,2.8
2881,679,3.3
1627,37,4.4
32057,716,4.3
18266,74,2.5
38076,742,2.9
42930,925,4.2
3077,351,3.1
25977,239,4.1
39032,890,5.0
2060,430,4.2
21669,536,2.9
19512,1172,3.1
9436,210,4.6
2958,1084,3.8
7290,388,4.4
990,616,4.0
40888,387,4.0
27916,309,4.7
34781,550,4.5
41103,1081,4.2
38328,1156,2.1
28365,40,4.9
8444,602,3.2
42482,847,3.6
33157,664,3.4
3511,717,4.7
33920,251,3.7
7687,474,4.7
2287,935,5.0
37806,671,2.6
41268,886,2.5
27007,596,5.0
33861,538,4.3
34257,821,4.6
16431,1012,3.6
18923,546,3.8
28796,407,3.1
28534,17,4.5
29175,536,4.5
37530,805,3.9
13267,778,4.3
15750,19,3.5
24394,892,3.3
5904,19,4.9
5256,264,4.1
33827,1012,5.0
40399,34,3.2
21093,793,4.4
19296,172,5.0
33988,471,3.8
5126,253,2.7
12563,344,3.7
36836,1112,3.5
7569,883,3.8
33041,730,4.5
21891,40,4.2
29396,1126,3.7
36612,106,4.6
40781,245,2.5
27138,739,4.3
19924,494,4.3
39661,554,4.3
20688,1171,3.7
19912,717,3.1
34732,623,4.9
31060,259,3.5
17385,586,1.6
16467,836,4.3
42977,1000,5.0
18257,101,4.1
24732,2,4.7
38774,8,4.6
17621,367,4.2
23497,455,3.9
19535,1036,3.3
33706,949,4.1
20413,87,3.6
21306,1096,2.1
11963,997,4.4
569,66,4.0
40758,613,2.1
10444,920,3.7
37879,347,2.0
11503,84,4.7
18739,88,5.0
24439,145,4.2
25801,92,3.8
15626,383,4.1
37334,997,4.2
9702,975,4.4
26417,361,4.5
8721,1083,4.3
36590,713,4.6
35018,759,4.8
16864,739,5.0
18080,1180,3.3
25197,290,4.6
15373,539,3.3
21690,636,5.0
8562,732,2.9
13411,923,3.8
17300,158,3.2
12758,619,2.6
28231,307,4.1
16727,229,2.8
20479,968,4.3
1352,1122,3.1
27476,953,3.9
37820,190,4.0
33514,564,3.0
28395,659,4.3
5557,121,3.6
32787,729,4.2
13233,218,3.5
40347,913,4.4
41268,920,4.1
2382,155,5.0
39892,640,5.0
41801,886,3.4
13663,1017,2.9
1852,865,5.0
6038,1123,3.3
17818,1009,4.0
22687,124,5.0
34906,929,3.7
9417,274,4.2
41863,448,4.9
7405,406,3.2
38318,319,3.1
17788,974,3.0
42345,94,5.0
38604,404,5.0
41315,502,5.0
42142,996,3.7
40289,997,3.4
12006,1012,3.5
33017,711,4.1
3871,697,4.2
32585,709,4.4
41702,253,4.9
37908,182,2.9
22179,989,4.7
25695,483,4.4
34946,600,4.8
42148,841,4.3
18813,761,2.7
2496,705,5.0
20850,301,3.3
19840,931,3.7
4840,703,3.5
32064,397,3.2
39097,187,4.7
2378,493,3.5
8268,646,4.0
39376,500,5.0
38562,961,5.0
16594,808,4.7
2847,968,4.2
27562,433,3.5
43196,654,4.3
2431,103,5.0
29158,163,3.9
32501,204,5.0
30312,936,4.3
11009,455,4.5
6489,925,4.3
19411,133,5.0
20744,951,4.2
20981,1127,3.7
36462,1025,3.7
36678,244,4.7
25098,1011,5.0
31941,145,3.8
32459,535,4.8
5034,80,3.7
20239,754,4.0
30130,1142,3.5
29258,943,4.4
5377,667,3.4
24857,909,4.6
36673,776,4.0
21491,1131,3.0
10615,1044,3.4
33669,427,4.4
28042,262,4.6
3503,754,4.1
15265,137,5.0
13836,650,4.1
5793,415,3.9
2986,35,2.6
30248,792,3.5
25472,928,5.0
40337,335,3.7
16911,961,4.9
25177,1117,3.8
36468,647,4.1
4737,643,3.2
16147,181,2.8
12748,92,4.0
34484,1178,4.4
7294,806,4.1
39042,984,4.4
13982,945,5.0
17220,89,4.2
9465,820,4.0
34255,517,4.0
14475,856,5.0
830,1030,4.1
8935,513,4.8
4440,89,4.6
23223,82,4.2
37688,1108,3.5
27912,305,3.5
17934,934,3.9
17016,1018,4.3
27708,1086,3.2
37666,320,4.3
23616,965,3.3
5283,987,3.6
3762,1009,3.3
4160,76,2.8
42316,484,2.1
2676,235,2.0
39300,451,5.0
37346,841,5.0
9964,1195,4.5
29271,244,3.3
24236,367,5.0
17384,547,3.8
26448,793,4.3
2285,1006,3.4
42738,520,3.7
13878,673,4.8
11159,869,4.8
4933,290,3.3
10581,1040,4.0
41195,731,4.4
36368,1164,4.7
12241,686,3.1
14054,108,2.8
21128,112,2.5
27065,990,3.9
11099,340,4.5
14243,664,4.3
25049,146,3.3
20309,149,4.7
17900,1158,3.9
17243,914,3.9
11603,902,3.7
13109,1029,4.4
6560,969,3.4
35328,772,4.1
2050,769,3.5
31422,858,3.1
24653,469,3.6
30256,782,4.2
37177,906,4.4
17926,178,5.0
16011,842,3.9
23003,352,4.2
25057,506,3.9
17530,1006,4.1
35753,200,5.0
22063,331,4.1
11101,193,5.0
9204,787,3.1
15146,1124,2.8
29476,997,3.2
41675,1096,3.7
21672,272,1.1
27384,871,4.0
18735,223,4.4
8920,860,5.0
16963,1187,2.9
39856,407,4.0
19992,114,4.3
5731,403,4.8
21692,976,3.8
16699,761,4.4
16433,1172,3.3
10934,862,3.6
7952,631,3.2
25766,183,5.0
31863,106,3.3
10898,758,4.6
22494,931,4.1
7982,1005,4.7
39421,772,3.8
1416,956,4.4
25082,143,3.1
5967,265,4.0
12285,532,4.4
21153,439,4.3
34363,47,3.5
15740,767,4.0
35580,1030,4.2
42896,716,3.9
21085,466,5.0
12936,280,3.7
5492,208,3.9
2975,713,4.6
3758,603,4.7
42345,20,4.0
22291,327,3.3
10734,286,3.1
28373,1070,4.7
17819,556,2.4
9622,512,3.7
34003,385,2.7
2586,499,4.2
25589,632,3.1
1085,326,4.1
7783,673,2.8
38889,294,3.2
5671,543,5.0
5662,586,5.0
15233,1135,3.6
39383,900,4.3
3321,778,5.0
29503,389,3.6
7930,742,3.0
42809,1009,4.0
15205,361,3.8
526,326,3.5
19327,361,3.9
11214,1131,4.5
37396,91,4.5
27767,685,3.4
15259,145,2.4
14481,719,5.0
25982,1178,3.7
11636,1130,3.2
41061,270,3.3
33767,187,2.5
19084,524,2.9
9345,885,3.2
16700,284,3.7
21992,1127,5.0
39724,295,4.4
14959,260,4.4
37806,758,3.6
33488,115,3.8
39239,969,2.9
25714,652,3.7
33830,622,5.0
15185,379,3.8
710,790,3.5
22937,959,4.5
6097,60,4.9
10732,548,4.1
9134,260,3.8
14601,924,3.9
40638,993,4.5
16760,961,3.0
42371,536,5.0
9325,1084,5.0
10316,831,3.9
